title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,l3
KIT 2 第二层肌肤短裤 高双腰塑形百慕大短裤 内衣,因此，GG,10.53,https://cf.shopee.com.br/file/br-11134207-7r98o-lz7qz88s49xd23,http://shopee.com.br/product/822952851/22097741958,Women Clothes,Lingerie & Underwear,IVCN2026092056053,189165680966,https://detail.1688.com/offer/1015121380.html,高价品,20260920,22097741958,10.53,高价品,16,Safety Pants
KIT 2 第二层肌肤短裤 高双腰塑形百慕大短裤 内衣,多色，G,11.26,https://cf.shopee.com.br/file/br-11134207-7r98o-m56c1bp17n80e1,http://shopee.com.br/product/822952851/22097741958,Women Clothes,Lingerie & Underwear,IVCN2026092056053,169400969896,https://detail.1688.com/offer/1015121380.html,高价品,20260920,22097741958,11.26,高价品,16,Safety Pants
KIT 2 第二层肌肤短裤 高双腰塑形百慕大短裤 内衣,Bege+巧克力，G,10.93,https://cf.shopee.com.br/file/br-11134207-7r98o-m56c1bp168nk57,http://shopee.com.br/product/822952851/22097741958,Women Clothes,Lingerie & Underwear,IVCN2026092056053,228777989050,https://detail.1688.com/offer/1015121380.html,高价品,20260920,22097741958,10.93,高价品,16,Safety Pants
KIT 2 第二层肌肤短裤 高双腰塑形百慕大短裤 内衣,黑色，G,10.55,https://cf.shopee.com.br/file/br-11134207-7r98o-lz7qz88s49xd23,http://shopee.com.br/product/822952851/22097741958,Women Clothes,Lingerie & Underwear,IVCN2026092056053,189165680964,https://detail.1688.com/offer/1015121380.html,高价品,20260920,22097741958,10.55,高价品,16,Safety Pants
KIT 2 第二层肌肤短裤 高双腰塑形百慕大短裤 内衣,Bege+巧克力，M,10.72,https://cf.shopee.com.br/file/br-11134207-7r98o-m56c1bp168nk57,http://shopee.com.br/product/822952851/22097741958,Women Clothes,Lingerie & Underwear,IVCN2026092056053,228777989051,https://detail.1688.com/offer/1015121380.html,高价品,20260920,22097741958,10.72,高价品,16,Safety Pants
KIT 2 第二层肌肤短裤 高双腰塑形百慕大短裤 内衣,多色，GG,10.6,https://cf.shopee.com.br/file/br-11134207-7r98o-m56c1bp17n80e1,http://shopee.com.br/product/822952851/22097741958,Women Clothes,Lingerie & Underwear,IVCN2026092056053,169400969894,https://detail.1688.com/offer/1015121380.html,高价品,20260920,22097741958,10.6,高价品,16,Safety Pants
10条装纯棉内裤，采用开放式斜纹包边设计，穿着隐形，不易外露。,套件 10 输出，G,30,https://cf.shopee.com.br/file/br-11134207-7r98o-m6sbdyi8l6wg06,http://shopee.com.br/product/500031331/22098252245,Women Clothes,Lingerie & Underwear,IVCN2026092056055,149782562303,https://detail.1688.com/offer/778316068059.html?spm=a26352.b28411319/2508.0.0,高价品,20260920,22098252245,30,高价品,3,Panties
10条装纯棉内裤，采用开放式斜纹包边设计，穿着隐形，不易外露。,Kit 10 出口，GG,27.4,https://cf.shopee.com.br/file/br-11134207-7r98o-m6sbdyi8l6wg06,http://shopee.com.br/product/500031331/22098252245,Women Clothes,Lingerie & Underwear,IVCN2026092056055,149782562295,https://detail.1688.com/offer/732193074660.html?spm=a26352.b28411319/2508.0.0,高价品,20260920,22098252245,27.4,高价品,3,Panties
10条装纯棉内裤，采用开放式斜纹包边设计，穿着隐形，不易外露。,套件 10 输出，M,30,https://cf.shopee.com.br/file/br-11134207-7r98o-m6sbdyi8l6wg06,http://shopee.com.br/product/500031331/22098252245,Women Clothes,Lingerie & Underwear,IVCN2026092056055,149782562312,https://detail.1688.com/offer/778316068059.html?spm=a26352.b28411319/2508.0.0,高价品,20260920,22098252245,30,高价品,3,Panties
产后及术后塑形塑身腰带，带搭扣和钢骨支撑，提供卓越的舒适度和支撑力,M（M），因此,17.5,https://cf.shopee.com.br/file/br-11134207-7r98o-m94wqzlionwi93,http://shopee.com.br/product/373276126/22098464906,Women Clothes,Lingerie & Underwear,IVCN2026092056057,209606817572,https://detail.1688.com/offer/744330048178.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210702e017841043607314167e0e48&token=9YyWQk1d8iZKmtAMWP14y6QmuK3eCp3A6cCKPqgioOczDeYR1e%2FN8z7xYeb1YgkP,高价品,20260920,22098464906,17.5,高价品,5,Shapewear
产后及术后塑形塑身腰带，带搭扣和钢骨支撑，提供卓越的舒适度和支撑力,P（S），因此,18.5,https://cf.shopee.com.br/file/br-11134207-7r98o-m94wqzlionwi93,http://shopee.com.br/product/373276126/22098464906,Women Clothes,Lingerie & Underwear,IVCN2026092056057,209606817565,https://detail.1688.com/offer/744564922251.html?spm=a26352.b28411319/2508.0.0,高价品,20260920,22098464906,18.5,高价品,5,Shapewear
产后及术后塑形塑身腰带，带搭扣和钢骨支撑，提供卓越的舒适度和支撑力,G（L），Preto,18.5,https://cf.shopee.com.br/file/br-11134207-7r98o-m94wqzlionwi93,http://shopee.com.br/product/373276126/22098464906,Women Clothes,Lingerie & Underwear,IVCN2026092056057,209606817567,https://detail.1688.com/offer/744673271222.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22098464906,18.5,高价品,5,Shapewear
产后及术后塑形塑身腰带，带搭扣和钢骨支撑，提供卓越的舒适度和支撑力,P（S），米色,18.5,https://cf.shopee.com.br/file/br-11134207-7r98o-m94wqzlionwi93,http://shopee.com.br/product/373276126/22098464906,Women Clothes,Lingerie & Underwear,IVCN2026092056057,209606817570,https://detail.1688.com/offer/744673271222.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22098464906,18.5,高价品,5,Shapewear
产后及术后塑形塑身腰带，带搭扣和钢骨支撑，提供卓越的舒适度和支撑力,我（M），贝格,18.5,https://cf.shopee.com.br/file/br-11134207-7r98o-m94wqzlionwi93,http://shopee.com.br/product/373276126/22098464906,Women Clothes,Lingerie & Underwear,IVCN2026092056057,209606817571,https://detail.1688.com/offer/744673271222.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22098464906,18.5,高价品,5,Shapewear
5条装女士内裤，蕾丝三角裤，V领，超细纤维，适合老年人穿着，贴身衣物,套件 5，M,24.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mgo0rvf0816v64,http://shopee.com.br/product/1396349224/22098928207,Women Clothes,Lingerie & Underwear,IVCN2026092056059,139652400717,https://detail.1688.com/offer/921811474024.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17827055685984012e0d5a&token=PACS1wcuhbNILnAUIrDz02flQHMWAhAfbiLc5YAmOFTcsloaKflv%2FADl0y4oi6Ox,高价品,20260920,22098928207,24.5,高价品,3,Panties
5条装女士内裤，蕾丝三角裤，V领，超细纤维，适合老年人穿着，贴身衣物,套件 5，G,27.92,https://cf.shopee.com.br/file/br-11134207-81z1k-mgo0rvf0816v64,http://shopee.com.br/product/1396349224/22098928207,Women Clothes,Lingerie & Underwear,IVCN2026092056059,139652400718,https://detail.1688.com/offer/962767029159.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2146938717788314862144912e0d29&token=88cFe9%2Bz6bg%2BwX5QEJPk%2B6NMiTagzk9uLvSTH8itSrtSi2UN6RNy%2BPYoEXXAH5YF,高价品,20260920,22098928207,27.92,高价品,3,Panties
5条装女士内裤，蕾丝三角裤，V领，超细纤维，适合老年人穿着，贴身衣物,套件 5，GG,24.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mgo0rvf0816v64,http://shopee.com.br/product/1396349224/22098928207,Women Clothes,Lingerie & Underwear,IVCN2026092056059,139652400719,https://detail.1688.com/offer/921811474024.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17827055685984012e0d5a&token=PACS1wcuhbNILnAUIrDz02flQHMWAhAfbiLc5YAmOFTcsloaKflv%2FADl0y4oi6Ox,高价品,20260920,22098928207,24.5,高价品,3,Panties
性感蕾丝无衬垫钢圈文胸，高级内衣，可调节肩带,3 UNI（黑/白/红），G - 44,22.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mhk0mbqk51q9a5,http://shopee.com.br/product/490327086/22099225105,Women Clothes,Lingerie & Underwear,IVCN2026092056061,109871398296,https://detail.1688.com/offer/996223096657.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22099225105,22.5,高价品,9,Bras
性感蕾丝无衬垫钢圈文胸，高级内衣，可调节肩带,3 UNI（黑/白/红），M - 42,31.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mhk0mbqk51q9a5,http://shopee.com.br/product/490327086/22099225105,Women Clothes,Lingerie & Underwear,IVCN2026092056061,109871398278,https://detail.1688.com/offer/585460948260.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17738257793491783e0ecf&token=CutjLwRJI3So%2Fc3UqknNMDn2kYGZ8QEaVqjWAmVD6k%2FkkmM7Xx%2FOENZ892SAHvQl,高价品,20260920,22099225105,31.5,高价品,9,Bras
性感蕾丝无衬垫钢圈文胸，高级内衣，可调节肩带,2 UNI（黑色/浪漫），G - 44,24.84,https://cf.shopee.com.br/file/br-11134207-81z1k-mhk0mbqk3n5t88,http://shopee.com.br/product/490327086/22099225105,Women Clothes,Lingerie & Underwear,IVCN2026092056061,109871398295,https://detail.1688.com/offer/839316497993.html?spm=a26352.b28411319/2508.0.0,高价品,20260920,22099225105,24.84,高价品,9,Bras
性感蕾丝无衬垫钢圈文胸，高级内衣，可调节肩带,3 UNI（黑/白/浪漫），M - 42,22.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mhk0mbqk6gapcf,http://shopee.com.br/product/490327086/22099225105,Women Clothes,Lingerie & Underwear,IVCN2026092056061,109871398281,https://detail.1688.com/offer/996223096657.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22099225105,22.5,高价品,9,Bras
性感蕾丝无衬垫钢圈文胸，高级内衣，可调节肩带,"2 UNI (Preto/Romance),GG - 46",25.58,https://cf.shopee.com.br/file/br-11134207-81z1k-mhk0mbqk3n5t88,http://shopee.com.br/product/490327086/22099225105,Women Clothes,Lingerie & Underwear,IVCN2026092056061,109726529745,https://detail.1688.com/offer/839316497993.html?spm=a26352.b28411319/2508.0.0,高价品,20260920,22099225105,25.58,高价品,9,Bras
性感蕾丝无衬垫钢圈文胸，高级内衣，可调节肩带,3 UNI（黑/白/浪漫），G - 44,22.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mhk0mbqk6gapcf,http://shopee.com.br/product/490327086/22099225105,Women Clothes,Lingerie & Underwear,IVCN2026092056061,109871398274,https://detail.1688.com/offer/996223096657.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22099225105,22.5,高价品,9,Bras
性感蕾丝无衬垫钢圈文胸，高级内衣，可调节肩带,3 UNI（普雷托/布兰科/贝格），G - 44,45.97,https://cf.shopee.com.br/file/br-11134207-81z1k-mhk0mbqk99fl2b,http://shopee.com.br/product/490327086/22099225105,Women Clothes,Lingerie & Underwear,IVCN2026092056061,109726529746,https://detail.1688.com/offer/839316497993.html?spm=a26352.b28411319/2508.0.0,高价品,20260920,22099225105,45.97,高价品,9,Bras
性感蕾丝无衬垫钢圈文胸，高级内衣，可调节肩带,1 UNI（浪漫），M - 42,3,https://cf.shopee.com.br/file/br-11134207-81z1k-mhk01ddt4r9ec7,http://shopee.com.br/product/490327086/22099225105,Women Clothes,Lingerie & Underwear,IVCN2026092056061,109871398290,https://detail.1688.com/offer/845778775972.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22099225105,3,高价品,9,Bras
性感蕾丝无衬垫钢圈文胸，高级内衣，可调节肩带,"2 UNI (Preto/Romance),M - 42",20,https://cf.shopee.com.br/file/br-11134207-81z1k-mhk0mbqk3n5t88,http://shopee.com.br/product/490327086/22099225105,Women Clothes,Lingerie & Underwear,IVCN2026092056061,109726529744,https://detail.1688.com/offer/845778775972.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22099225105,20,高价品,9,Bras
5条装加大码热裤内裤，高腰，舒适三角裤，女士内衣,48,15.4,https://cf.shopee.com.br/file/br-11134207-81z1k-mfl82m7d22v403,http://shopee.com.br/product/869391972/22127092004,Women Clothes,Lingerie & Underwear,IVCN2026092056063,175626583124,https://detail.1688.com/offer/901583930497.html?spm=a26352.b28411319/2508.0.0,高价品,20260920,22127092004,15.4,高价品,4,Panties
5条装加大码热裤内裤，高腰，舒适三角裤，女士内衣,GG-46,18,https://cf.shopee.com.br/file/br-11134207-81z1k-mfl82m76tc051f,http://shopee.com.br/product/869391972/22127092004,Women Clothes,Lingerie & Underwear,IVCN2026092056063,175626583123,https://detail.1688.com/offer/613663209674.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22127092004,18,高价品,4,Panties
5条装加大码热裤内裤，高腰，舒适三角裤，女士内衣,M-42,15.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mfl3s6r6c1dz3f,http://shopee.com.br/product/869391972/22127092004,Women Clothes,Lingerie & Underwear,IVCN2026092056063,219170704807,https://detail.1688.com/offer/613663209674.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22127092004,15.5,高价品,4,Panties
5条装加大码热裤内裤，高腰，舒适三角裤，女士内衣,52,15.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mfl82m7d4w001b,http://shopee.com.br/product/869391972/22127092004,Women Clothes,Lingerie & Underwear,IVCN2026092056063,175626583126,https://detail.1688.com/offer/613663209674.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22127092004,15.5,高价品,4,Panties
SO-EN BCI Essential 12合1棉混纺比基尼内裤套装（女士款）,"BCI-1275,L",35.08,https://cf.shopee.ph/file/ph-11134207-820li-mrikj3chqadge7,http://shopee.ph/product/157839525/22133859809,Women Clothes,Lingerie & Underwear,IVCN2026092056065,446324197648,https://detail.1688.com/offer/1034184308537.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22133859809,35.08,高价品,5,Panties
SO-EN BCI Essential 12合1棉混纺比基尼内裤套装（女士款）,"BCI-1273,L",35.05,https://cf.shopee.ph/file/ph-11134207-820lb-mnml8phcl2iq1a,http://shopee.ph/product/157839525/22133859809,Women Clothes,Lingerie & Underwear,IVCN2026092056065,118785774014,https://detail.1688.com/offer/958593030062.html?spm=a26352.b28411319/2508.0.0,高价品,20260920,22133859809,35.05,高价品,5,Panties
SO-EN BCI Essential 12合1棉混纺比基尼内裤套装（女士款）,"BCI-1273,M",34.83,https://cf.shopee.ph/file/ph-11134207-820lb-mnml8phcl2iq1a,http://shopee.ph/product/157839525/22133859809,Women Clothes,Lingerie & Underwear,IVCN2026092056065,118785774013,https://detail.1688.com/offer/1034184308537.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22133859809,34.83,高价品,5,Panties
SO-EN BCI Essential 12合1棉混纺比基尼内裤套装（女士款）,"BCI-1273,XL",37.2,https://cf.shopee.ph/file/ph-11134207-820lb-mnml8phcl2iq1a,http://shopee.ph/product/157839525/22133859809,Women Clothes,Lingerie & Underwear,IVCN2026092056065,119604349063,https://detail.1688.com/offer/1034184308537.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22133859809,37.2,高价品,5,Panties
SO-EN BCI Essential 12合1棉混纺比基尼内裤套装（女士款）,"BCI-1272,L",34.9,https://cf.shopee.ph/file/ph-11134207-820lf-mp7f1dt3ajgv40,http://shopee.ph/product/157839525/22133859809,Women Clothes,Lingerie & Underwear,IVCN2026092056065,356026939079,https://detail.1688.com/offer/958593030062.html?spm=a26352.b28411319/2508.0.0,高价品,20260920,22133859809,34.9,高价品,5,Panties
MUSTOTO 组合装 4 Mustoto 无缝隐形柔软女士内裤 (MQ62),[MQ62] COMBO L,20.4,https://cf.shopee.vn/file/vn-11134207-81ztc-mrtuct0kx7go5a,http://shopee.vn/product/238641303/22157475684,Women Clothes,Lingerie & Underwear,IVCN2026092056067,184643350228,https://detail.1688.com/offer/995574528081.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22157475684,20.4,高价品,1,Panties
3对装带粘性的乳贴组合装 MIALALA 3356 FP04113356,3对装带粘性的乳贴组合装 MIALALA 3356 FP04113356,7.2,https://cf.shopee.vn/file/vn-11134207-7ras8-mbm310yfhmbo49,http://shopee.vn/product/250743570/22157858036,Women Clothes,Lingerie & Underwear,IVCN2026092056069,89456776694,https://detail.1688.com/offer/744713968427.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22157858036,7.2,高价品,1,Bra Accessories
萨比娜梭织面料四条装内裤。柔软舒适。Nuz25021,颜色多样，4 件装。,17.6,https://cf.shopee.co.th/file/th-11134207-81ztf-mo28ngsnqio089,http://shopee.co.th/product/6064486/22184653899,Women Clothes,Lingerie & Underwear,IVCN2026092056071,204685707258,https://detail.1688.com/offer/996429890287.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i14&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22184653899,17.6,高价品,4,Panties
萨比娜梭织面料四条装内裤。柔软舒适。Nuz25021,四个黑色的,17.6,https://cf.shopee.co.th/file/th-11134207-81ztf-mo28ngsnqio089,http://shopee.co.th/product/6064486/22184653899,Women Clothes,Lingerie & Underwear,IVCN2026092056071,215252150395,https://detail.1688.com/offer/996429890287.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i14&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22184653899,17.6,高价品,4,Panties
萨比娜梭织面料四条装内裤。柔软舒适。Nuz25021,四种糖,17.6,https://cf.shopee.co.th/file/th-11134207-81ztf-mo28ngsnqio089,http://shopee.co.th/product/6064486/22184653899,Women Clothes,Lingerie & Underwear,IVCN2026092056071,223107437339,https://detail.1688.com/offer/996429890287.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i14&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22184653899,17.6,高价品,4,Panties
萨比娜梭织面料四条装内裤。柔软舒适。Nuz25021,4块纯肉,17.6,https://cf.shopee.co.th/file/th-11134207-81ztf-mo28ngsnqio089,http://shopee.co.th/product/6064486/22184653899,Women Clothes,Lingerie & Underwear,IVCN2026092056071,215252150394,https://detail.1688.com/offer/996429890287.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i14&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22184653899,17.6,高价品,4,Panties
5条装基础款纯棉比基尼内裤,因此，M,14.5,https://cf.shopee.com.br/file/sg-11134201-82253-mhmgj3daai2re2,http://shopee.com.br/product/1024179833/22192636869,Women Clothes,Lingerie & Underwear,IVCN2026092056073,199590910110,https://detail.1688.com/offer/901751542153.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=1a1b0fea5de44acfbdff85a407f0753b&sessionid=689785a85166453d806c9d380f801593,高价品,20260920,22192636869,14.5,高价品,1,Panties
5条装加大码无痕内裤，舒适贴身，采用优质超薄面料,50,9,https://cf.shopee.com.br/file/br-11134207-81z1k-mfk5lqyq8ft1ec,http://shopee.com.br/product/296735539/22192942422,Women Clothes,Lingerie & Underwear,IVCN2026092056075,209161658262,https://detail.1688.com/offer/959487095516.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21080f7717788307563461853e0cfe&token=O9SqyUQS95GyoXr%2BrYqyU%2B9eZ61kIgTXUjk1m5zDpm%2BI09edtU61kNEIjZ7u4anz,高价品,20260920,22192942422,9,高价品,3,Panties
5条装加大码无痕内裤，舒适贴身，采用优质超薄面料,48,9.24,https://cf.shopee.com.br/file/br-11134207-81z1k-mfk5lqyq8ft1ec,http://shopee.com.br/product/296735539/22192942422,Women Clothes,Lingerie & Underwear,IVCN2026092056075,209161658261,https://detail.1688.com/offer/619380574744.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=2665790c86cb463306cfc65d8e70a4c9&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDCC953C153699819B3EFCC6E8E09029140E056D9A16380D26CD7B661765BC64D2D7EEF6D6099BA67CE089F770C23C101B7632108D780C93A26306A9E746CA53733EA5CD83B984B6751EEA1513D5120C55B32175F4ACF4C0956D66A474A75ABA88D690CF66094322096FFBF0E98D9267B9A64761B59997E6F16BC8EBB5863CE114B701229805D589D1A%26cbu_cps_trace_flag%3Dwrite,高价品,20260920,22192942422,9.24,高价品,3,Panties
5条装加大码无痕内裤，舒适贴身，采用优质超薄面料,52,13.41,https://cf.shopee.com.br/file/br-11134207-81z1k-mfk5lqyq8ft1ec,http://shopee.com.br/product/296735539/22192942422,Women Clothes,Lingerie & Underwear,IVCN2026092056075,209161658263,https://detail.1688.com/offer/619380574744.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=2665790c86cb463306cfc65d8e70a4c9&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDCC953C153699819B3EFCC6E8E09029140E056D9A16380D26CD7B661765BC64D2D7EEF6D6099BA67CE089F770C23C101B7632108D780C93A26306A9E746CA53733EA5CD83B984B6751EEA1513D5120C55B32175F4ACF4C0956D66A474A75ABA88D690CF66094322096FFBF0E98D9267B9A64761B59997E6F16BC8EBB5863CE114B701229805D589D1A%26cbu_cps_trace_flag%3Dwrite,高价品,20260920,22192942422,13.41,高价品,3,Panties
两件装基础款加厚文胸，适合日常穿着，面料舒适，肩带纤细可拆卸。,2 件基础款和混搭款，S/M 码（适合 38 至 42 码）,6.22,https://cf.shopee.com.br/file/br-11134207-820la-mps2k6oq9pmob9,http://shopee.com.br/product/868626894/22193092017,Women Clothes,Lingerie & Underwear,IVCN2026092056077,109721843588,https://detail.1688.com/offer/893032099007.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i15&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22193092017,6.22,高价品,1,Bras
一套三件带衬垫钢圈文胸，宽肩带，蕾丝和超细纤维缎带装饰,1 黑色 1 白色 1 米色，G (44),34.71,https://cf.shopee.com.br/file/br-11134207-820m1-mnjxrro456gye0,http://shopee.com.br/product/580943302/22193176183,Women Clothes,Lingerie & Underwear,IVCN2026092056079,199164637981,https://detail.1688.com/offer/903899471031.html?spm=a26352.b28411319/2508.0.0,高价品,20260920,22193176183,34.71,高价品,4,Bras
一套三件带衬垫钢圈文胸，宽肩带，蕾丝和超细纤维缎带装饰,1 黑色 1 酒红色 1 米色，G (44),24.6,https://cf.shopee.com.br/file/br-11134207-81ztc-mk3uxwi28e83b2,http://shopee.com.br/product/580943302/22193176183,Women Clothes,Lingerie & Underwear,IVCN2026092056079,109872472991,https://detail.1688.com/offer/830443160435.html?spm=a26352.b28411319/2508.0.0,高价品,20260920,22193176183,24.6,高价品,4,Bras
一套三件带衬垫钢圈文胸，宽肩带，蕾丝和超细纤维缎带装饰,1 黑色 1 白色 1 米色，GG (46),24.6,https://cf.shopee.com.br/file/br-11134207-820m1-mnjxrro456gye0,http://shopee.com.br/product/580943302/22193176183,Women Clothes,Lingerie & Underwear,IVCN2026092056079,199164637982,https://detail.1688.com/offer/830443160435.html?spm=a26352.b28411319/2508.0.0,高价品,20260920,22193176183,24.6,高价品,4,Bras
一套三件带衬垫钢圈文胸，宽肩带，蕾丝和超细纤维缎带装饰,1件黑色，1件白色，1件米色，M码（42）,24.6,https://cf.shopee.com.br/file/br-11134207-820m1-mnjxrro456gye0,http://shopee.com.br/product/580943302/22193176183,Women Clothes,Lingerie & Underwear,IVCN2026092056079,199164637989,https://detail.1688.com/offer/830443160435.html?spm=a26352.b28411319/2508.0.0,高价品,20260920,22193176183,24.6,高价品,4,Bras
10条装双系带比基尼式提臀内裤，带棉质内衬,均码（适合S至L码）,5.5,https://cf.shopee.com.br/file/sg-11134201-7rffl-m428bqpss5gi16,http://shopee.com.br/product/1024118848/22193628873,Women Clothes,Lingerie & Underwear,IVCN2026092056081,199602046814,https://detail.1688.com/offer/685678027671.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260920,22193628873,5.5,高价品,1,Panties
